Invoice No,"Line number
reference","Item
Description","Billing
Reference",Date,Time,"Aircraft
ID","Flight
Number","Origin
Code",Dest. Code,Entry Point,Exit Point,"Distance
Km","Aircraft
Type","Weight
Factor","Distance
Factor","Flight
Type","En-Route
Charge",Approach Charge,"Flight Total
Charge","Item Subtotal
Including VAT"
502012523021670,600,"Overflights -
12962016",12962016,23-Jun-25,0.070961,VTALX,AICl27,VIDP,LOWW,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,601,"Overflights -
12961921",12961921,23-Jun-25,0.07794,VTAEM,AIC144,KEWR,VABB,SILKA,DAROR,1441,B77W,2.65,14.41,s,4506.01,0,4506.01,4506.01
502012523021670,602,"Landings -
12961616",12961616,23-Jun-25,02: I 0:00,VTEXM,AIC921,VABB,OERK,PEKEM,OERK,760,A320,1.26,7.6,s,1129.97,252,1381.97,1381.97
502012523021670,603,"Overflights -
12961965",12961965,23-Jun-25,02:11 :30,VTTSH,AIC2018,EGLL,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,604,"Overflights -
12961976",12961976,23-Jun-25,0.095058,VTANA,AICl32,EGLL,VOBL,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,605,"Overflights -
12962180",12962180,23-Jun-25,0.138704,VTANS,AICl47,VIDP,LFPG,PEKEM,PASAM,1990,8788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,606,"Overflights -
12962187",12962187,23-Jun-25,0.13912,VTJRI,AICIII,VIDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,607,"Landings -
12962179",12962179,23-Jun-25,0.188958,VTEXM,AJC922,OERK,VABB,OERK,MIDGU,926,A320,1.26,9.26,s,1376.78,0,1.376.78,1376.78
502012523021670,608,Overflights -,12962480,23-Jun-25,0.238368,VTALO,AIC\88,CYYZ,VIDP,SILKA,DAROR,1441,B77W,2.65,14.41,s,"4,506.01",0,4506.01,4506.01
502012523021670,613,"Overflights -
12963253",12963253,23-Jun-25,0.405648,VTALU,AICl55,VIDP,EHAM,PEKEM,PASAM,I 990.00,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,614,"Overflights -
12963284",12963284,23-Jun-25,0.420799,VTAND,AJCl43,VIDP,LFPG,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,615,"Overflights -
12963491",12963491,23-Jun-25,0.447153,VTANU,AICl51,VIDP,LSZH,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,616,"Overflights -
12963458",12963458,23-Jun-25,0.447361,VTTSP,AJC2017,VIDP,EGLL,PEKEM,!'ASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,617,"Overflights -
12963555",12963555,23-Jun-25,II :04:34,VTANG,AICl33,VOBL,EGLL,SJTOL,PASAM,2187,8788,2.14,21.87,s,5522.61,0,5522.61,5522.61
502012523021670,618,"Overflights -
12963541",12963541,23-Jun-25,II :06:48,VTANX,AIC157,VIDP,EKCH,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,"5,025. I 5","5,025. I 5"
502012523021670,619,"Overflights -
12963580",12963580,23-Jun-25,II :07:03,VTTSO,AIC2029,VIDP,EDDF,PEKEM,PASAM,I 990.00,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,620,"Overflights -
12963849",12963849,23-Jun-25,0.500972,VTAEM,AICl31,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,621,"Overflights -
12963950",12963950,23-Jun-25,0.5761,VTJRB,AICl62,EGLL,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,622,"Overflights -
12964291",12964291,23-Jun-25,0.680706,VTANS,AICl48,LFPG,VIDP,SILKA,MIDGU,2064,8788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,623,"Overflights -
12964408",12964408,23-Jun-25,0.713588,VTAEO,AIC128,EGLL,VABB,SILKA,MTDGU,2064,B77W,2.65,20.64,s,6454.13,0,6.454.13,6454.13
502012523021670,624,"Landings -
12964240",12964240,23-Jun-25,0.71875,VTCIG,AJC991,VIDP,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2503.02,2503.02
502012523021670,625,Overflights -,12964433,23-Jun-25,0.730255,VTJRI,AJCll2,EGLL,VIDP,SILKA,MTDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,630,"Overflights -
12969152",12969152,24-Jun-25,0.929062,VTALK,AICl87,VIDP,LOWW,PEKEM,PASAM,I 990.00,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,631,"Overflights -
12969166",12969166,24-Jun-25,0.930498,VTALR,AJCl91,VABB,KEIVR,PEKEM,PASAM,1990,877W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,632,"Overflights -
12969187",12969187,24-Jun-25,0.935521,VTNAA,AICI03,VIDP,LOWW,PEKEM,[MRAD,1885,B788,2.14,18.85,s,4760,0,4760,4760
502012523021670,633,"Overflights -
12969192",12969192,24-Jun-25,0.938414,VTAEO,AIC119,VABB,IUFK,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,634,"Overflights -
12969262",12969262,24-Jun-25,0.949873,VTALP,AICll38,LTBA,VIDP,SILKA,MIDGU,2064,B77\V,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,635,"Overflights -
12969310",12969310,24-Jun-25,0.95316,VTALJ,AIC127,VIDP,LOWW,PEKEM,IMRAD,I 885.00,B77W,2.65,18.85,s,5894.4,0,5894.4,5894.4
502012523021670,636,"Overflights -
12969329",12969329,24-Jun-25,22:53: I 0,VTJRB,AICl61,VIDP,EGLL,PEKEM,IMRAD,1885,A359,2.39,18.85,s,5316.08,0,5316.08,5316.08
502012523021670,637,"Overflights -
12969272",12969272,24-Jun-25,0.957025,VTTSQ,AIC2028,EDDF,VABB,SILKA,MIDGU,2064,B789,2.25,20.64,s,5479.92,0,5479.92,5479.92
502012523021670,638,"Overflights -
12969334",12969334,24-Jun-25,0.969387,VTAND,AICl42,LFPG,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,639,"Overflights -
12969344",12969344,24-Jun-25,0.970613,VTALU,AICl56,EHAM,VIDP,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,640,"Overflights -
12969454",12969454,25-Jun-25,0.00184,VTANU,AIC152,LSZH,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,641,"Ovcrilights -
12969449",12969449,25-Jun-25,0.002593,VTTSO,AJC2030,EDDF,VIDP,SILKA,MIDGU,2064,B789,2.25,20.64,s,5479.92,0,5479.92,5479.92
502012523021670,642,Overflights -,12969473,25-Jun-25,0.009005,VTANX,AIC\58,EKCH,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,647,"Landings -
12969290",12969290,25-Jun-25,0.090972,VTEXN,AIC921,VABB,DERK,PEKEM,DERK,760,A320,1.26,7.6,s,1129.97,252,1381.97,1381.97
502012523021670,648,"Overflights -
12969708",12969708,25-Jun-25,02:11 :31,VTANG,AJCl32,EGLL,VOBL,SILKA,DAPOL,2109,B788,2.14,21.09,s,5325.65,0,5325.65,5325.65
502012523021670,649,"Overflights -
12969706",12969706,25-Jun-25,0.100937,VTTSN,AJC2025,VIDP,EDDF,PEKEM,[MRAD,1885,B789,2.25,18.85,s,5004.68,0,5004.68,5004.68
502012523021670,650,"Overflights -
12969833",12969833,25-Jun-25,0.135764,VTJRH,AJCIII,VIDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,651,"Overflights -
12969952",12969952,25-Jun-25,0.171354,VTANN,AICl47D,VIDP,LFPG,PEKEM,PASAM,1990,8788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,652,"Landings -
12969679",12969679,25-Jun-25,0.178299,VTEXN,AIC922,DERK,VABB,OERK,DAROR,400,A320,1.26,4,s,594.72,0,594.72,594.72
502012523021670,653,"Overflights -
12970324",12970324,25-Jun-25,0.267905,VTALN,AICl88,CYYZ,VIDP,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,"6,454. I 3",6454.13
502012523021670,654,"Overflights -
12970645",12970645,25-Jun-25,0.33713,VTTSQ,AIC2027,VABB,EDDF,TOKRA,IMRAO,2059,B789,2.25,20.59,s,5466.65,0,5466.65,5466.65
502012523021670,655,"Overflights -
12970768",12970768,25-Jun-25,0.40669,VTANS,AICll3,VIDP,EGBB,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,656,"Overflights -
12970780",12970780,25-Jun-25,09:47: I 0,VTJRF,AICI02,KJFK,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,657,"Overflights -
12970853",12970853,25-Jun-25,0.418669,VTALU,AIC155,VIDP,EHAM,PEKEM,IMRAD,1885,B77W,2.65,18.85,s,5894.4,0,5894.4,5894.4
502012523021670,658,"Ovcrilights -
12970996",12970996,25-Jun-25,0.443611,VTAEM,AJCl31,VABB,EGLL,TOKRA,IMRAD,2059,B77W,2.65,20.59,s,6438.49,0,6438.49,6438.49
502012523021670,659,Overflights -,12971083,25-Jun-25,0.444155,VTANE,AIC\33,VOBL,EGLL,TOKRA,!MR.AD,2059,B788,2.14,20.59,s,5199.39,0,5199.39,5199.39
502012523021670,664,"Overflights -
12971068",12971068,25-Jun-25,0.485938,VTANQ,AICl59,VAAH,EGKK,PEKEM,IMRAD,I 885.00,B788,2.14,18.85,s,4760,0,4760,4760
502012523021670,665,"Overflights -
12971258",12971258,25-Jun-25,0.512778,VTANI,AJCl37,VIDP,LIMC,PEKEM,IMRAD,1885,B788,2.14,18.85,s,4760,0,4760,4760
502012523021670,666,"Overflights -
12971386",12971386,25-Jun-25,0.562998,VTJRB,AICl62,EGLL,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,667,"Overflights -
12971523",12971523,25-Jun-25,0.618333,VTTSN,AJC2026,EDDF,VIDP,SILKA,MIDGU,2064,B789,2.25,20.64,s,5479.92,0,5479.92,5479.92
502012523021670,668,"Overflights -
12984703",12984703,25-Jun-25,0.640694,VTAEO,AICll6,KJFK,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,669,"Landings -
12971515",12971515,25-Jun-25,0.68125,VTCIN,AIC991,VIDP,OEJN,TOKRA,OEJN,I 675.00,A320,1.26,16.75,s,2490.39,252,2742.39,2742.39
502012523021670,670,"Overflights -
12971849",12971849,25-Jun-25,0.713299,VTJRH,AJCll2,EGLL,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,671,"Overflights -
12971911",12971911,25-Jun-25,0.734329,VTANN,AICl48,LFPG,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,672,"Landings -
12971875",12971875,25-Jun-25,0.742801,VTCIN,AIC992,OEJN,VIDP,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2.490.39,2490.39
502012523021670,673,"Landings -
12971792",12971792,25-Jun-25,0.775,VTEXN,AIC935,VABB,OEDF,NARMI,OEDF,36,A320,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,674,"Landings -
12971877",12971877,25-Jun-25,0.795833,VTTVJ,AIC931,VABB,OEJN,PEKEM,OEJN,1514,A21N,1.39,15.14,s,2483.26,278,2761.26,2761.26
502012523021670,675,"Landings -
12973454",12973454,25-Jun-25,0.854676,VTTVJ,AJC932,OEJN,VABB,OEJN,MJDGU,1675,A21N,1.39,16.75,s,2747.34,0,2747.34,2747.34
502012523021670,676,Landings -,12972164,25-Jun-25,0.87338,VTEXN,AIC936,OEDF,VABB,OEDF,ROTEL,61,A320,1.26,0.61,s,90.69,0,90.69,90.69
502012523021670,681,"Overflights -
1297391 I",12973911,25-Jun-25,0.984537,VTAND,AICl52,LSZH,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,682,"Overflights -
12973837",12973837,25-Jun-25,0.985336,VTTSO,AIC2030,EDDF,VIDP,SILKA,MIDGU,2064,B789,2.25,20.64,s,5479.92,0,5479.92,5479.92
502012523021670,683,"Overflights -
12973923",12973923,25-Jun-25,0.98684,VTALU,AICl56,EHAM,VIDP,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,684,"Overflights -
12973967",12973967,25-Jun-25,0.99353,VTANS,AIC118,EGBB,VIAR,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,685,"Overflights -
12974046",12974046,26-Jun-25,0.024363,VTJRA,AICI0I,VIDP,KJFK,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,686,Overflights - 12974076,12974076,26-Jun-25,00:45: I 9,VTAEM,AIC130,EGLL,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,"6,454. I 3",6454.13
502012523021670,687,Overflights - 12974085,12974085,26-Jun-25,0.031806,VTJRB,AICl61,VIDP,EGLL,PEKEM,PASAM,I 990.00,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,688,"Overflights -
12974146",12974146,26-Jun-25,0.053137,VTANH,AICl38,LIMC,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,689,"Overflights -
12974186",12974186,26-Jun-25,0.063275,VTANQ,AICl60,EGKK,VAAH,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,690,"Overflights -
12974197",12974197,26-Jun-25,0.069039,VTALR,AICl44,KEWR,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,691,"Overflights -
12974217",12974217,26-Jun-25,01:46:3 I,VTTSP,AIC2018,EGLL,VIDP,SILKA,MIDGU,2064,B789,2.25,20.64,s,5479.92,0,5.479.92,5479.92
502012523021670,692,"Ovcrilights -
12974264",12974264,26-Jun-25,0.08235,VTANE,AJCl32,EGLL,VOBL,SILKA,DAPOL,2109,B788,2.14,21.09,s,5325.65,0,5325.65,5325.65
502012523021670,693,Overflights -,12974278,26-Jun-25,0.084016,VTANY,AIC\47,VIDP,LFPG,PEKEM,PASAM,1990,8788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,698,"Overflights -
12974555",12974555,26-Jun-25,0.178414,VTALK,AICl88,CYYZ,VIDP,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,"6,454. I 3"
502012523021670,699,"Landings -
12974317",12974317,26-Jun-25,0.195035,VTTNU,AJC922,OERK,VABB,OERK,DAROR,400,A20N,1.26,4,s,594.72,0,594.72,594.72
502012523021670,700,"Overflights -
12974805",12974805,26-Jun-25,0.242303,VTNAC,AICI04,KJAD,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,701,"Overflights -
12975041",12975041,26-Jun-25,0.322095,VTALX,AJCl26,KORD,VIDP,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,702,"Overflights -
12975206",12975206,26-Jun-25,0.344051,VTTSQ,AIC2027,VABB,EDDF,TOKRA,PASAM,2165,8789,2.25,21.65,s,5748.08,0,5748.08,5748.08
502012523021670,703,Overflights - 12975331,1297533 I,26-Jun-25,09:24:3 I,VTANT,AIC117,VIAR,EGBB,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,"5,025. I 5","5,025. I 5"
502012523021670,704,Overflights - 12975343,12975343,26-Jun-25,0.392245,VTANG,AICl59,VAAH,EGKK,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,"5,025. I 5",5025.15
502012523021670,705,"Overflights -
12975519",12975519,26-Jun-25,0.448565,VTTSE,AIC2029,VIDP,EDDF,PEKEM,PASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,706,"Overflights -
12975535",12975535,26-Jun-25,0.45206,VTALP,AICl55,VIDP,EHAM,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,707,"Overflights -
12975549",12975549,26-Jun-25,II :08:37,VTAND,AICl53,VIDP,LOWW,ULADA,PASAM,1523,8788,2.14,15.23,s,3845.88,0,3845.88,3845.88
502012523021670,708,"Overflights -
12975626",12975626,26-Jun-25,II: 16:33,VTTSO,AIC2017,VIDP,EGLL,PEKEM,PASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,709,"Ovcrtlights -
12975657",12975657,26-Jun-25,11 :28:06,VTTSH,AJC2015,VIDP,EGLL,PEKEM,PASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,710,Overflights -,12975573,26-Jun-25,11 :39:21,VTAEO,AIC\31,VABB,EGLL,ULADA,PASAM,1523,B77W,2.65,15.23,s,4762.42,0,4762.42,4762.42
502012523021670,715,"Landings -
12976081",12976081,26-Jun-25,0.686111,VTTNW,AIC937,VABB,OEJN,PEKEM,OEJN,1514,A20N,1.26,15.14,s,2251.02,252,2503.02,2503.02
502012523021670,716,"Overflights -
12976275",12976275,26-Jun-25,0.704722,VTANY,AJCl48,LFPG,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,717,"Landings -
12976171",12976171,26-Jun-25,0.713194,VTCIN,AIC991,VIDP,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2503.02,2503.02
502012523021670,718,"Overflights -
12976500",12976500,26-Jun-25,0.730845,VTAER,AJCl28,EGLL,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,719,"Overflights -
12976507",12976507,26-Jun-25,0.731424,VTJRF,AICll2,EGLL,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,720,"Landings -
12976318",12976318,26-Jun-25,I 8:09:00,VTCIQ,AIC931,VABB,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2503.02,2503.02
502012523021670,721,"Landings -
12976573",12976573,26-Jun-25,0.771331,VTCIN,AIC992,OEJN,VIDP,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,722,"Landings -
12976405",12976405,26-Jun-25,0.779167,VTTNU,AIC935,VABB,OEDF,NARMI,OEDF,36,A20N,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,723,"Landings -
12976663",12976663,26-Jun-25,0.797581,VTTNW,AIC938,OEJN,VABB,OEJN,MIDGU,1675,A20N,1.26,16.75,s,2490.39,0,2.490.39,2490.39
502012523021670,724,"Landings -
12976780",12976780,26-Jun-25,0.835694,VTCIQ,AIC932,OEJN,VABB,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2.490.39,2490.39
502012523021670,725,"Landings -
12976695",12976695,26-Jun-25,0.85787,VTTNU,AIC936,OEDF,VABB,OEDF,ROTEL,61,A20N,1.26,0.61,s,90.69,0,90.69,90.69
502012523021670,726,"Ovcrilights -
12977937",12977937,26-Jun-25,0.907106,VTALR,AJCl91,VABB,KEWR,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,727,Overflights -,12977977,26-Jun-25,0.907431,VTAEM,AJCll9,VABB,KJFK,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,732,"Overflights -
12978057",12978057,26-Jun-25,0.988866,VTTSE,AIC2028,EDDF,VABB,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,733,"Overflights -
12978194",12978194,26-Jun-25,0.989757,VTJRE,AJCI05,VIDP,KEIVR,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,734,"Overflights -
12978110",12978110,27-Jun-25,0.001134,VTANG,AICl60,EGKK,VAAJ-l,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,735,"Overflights -
12978248",12978248,27-Jun-25,0.010683,VTJRH,AJCI0I,VIDP,IUFK,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,736,"Overflights -
12978253",12978253,27-Jun-25,0.017257,VTALP,AICl56,EHAM,VIDP,SILKA,MIDGU,2064,B77\V,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,737,"Overflights -
12978209",12978209,27-Jun-25,0.028032,VTANT,AIC114,EGBB,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,"3,638.8 I","3,638.8 I"
502012523021670,738,"Overflights -
12978201",12978201,27-Jun-25,0.028299,VTANV,AICl42,LFPG,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,"3,638.8 I",3638.81
502012523021670,739,"Overflights -
12978293",12978293,27-Jun-25,0.033889,VTAEP,AICll6,KJFK,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,740,"Overflights -
12978225",12978225,27-Jun-25,0.041238,VTAEO,AICl30,EGLL,VABB,SILKA,DAROR,1441,B77W,2.65,14.41,s,4506.01,0,4506.01,4506.01
502012523021670,741,"Overflights -
12978334",12978334,27-Jun-25,0.055995,VTTSO,AIC2018,EGLL,VIDP,SILKA,MIDGU,2064,8789,2.25,20.64,s,5479.92,0,5479.92,5479.92
502012523021670,742,"Overflights -
12978345",12978345,27-Jun-25,0.058414,VTJRI,AIC106,KEWR,VIDP,SILKA,MTDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,743,"Ovcrtlights -
12978386",12978386,27-Jun-25,0.075903,VTTSH,AJC2016,EGLL,VIDP,SILKA,MTDGU,2064,B789,2.25,20.64,s,5479.92,0,5479.92,5479.92
502012523021670,744,Overflights -,12978420,27-Jun-25,0.077616,VTANQ,AICl47,VIDP,LFPG,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,749,Overflights - 12978581,12978581,27-Jun-25,0.159271,VTAER,AICl29D,VABB,EGLL,ULADA,PASAM,1523,B77W,2.65,15.23,s,4762.42,0,4762.42,4762.42
502012523021670,750,"Landings -
12978510",12978510,27-Jun-25,0.173079,VTTNQ,AJC922,OERK,VABB,OERK,MIDGU,926,A20N,1.26,9.26,s,1376.78,0,1376.78,1376.78
502012523021670,751,"Overflights -
12979418",12979418,27-Jun-25,0.414097,VTANH,AJC113,VIDP,EGBB,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,752,"Overflights -
12979578",12979578,27-Jun-25,0.432813,VTAEO,AJC131,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,753,"Overflights -
12979473",12979473,27-Jun-25,0.437292,VTALX,AICl55,VIDP,EHAM,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,754,Overflights - 12979512,12979512,27-Jun-25,0.438403,VTANY,AIC143,VIDP,LFPG,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,"5,025. I 5","5,025. I 5"
502012523021670,755,Overflights - 12979633,12979633,27-Jun-25,II :26:34,VTANE,AICl57,VIDP,EKCH,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,"5,025. I 5",5025.15
502012523021670,756,"Overflights -
1297968 I",12979681,27-Jun-25,II :48:50,VTANV,AICl51,VIDP,LSZH,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,757,"Overflights -
12979664",12979664,27-Jun-25,II :55:04,VTTSN,AIC2029,VIDP,EDDF,ULADA,PASAM,1523,B789,2.25,15.23,s,4043.57,0,4043.57,4043.57
502012523021670,758,"Overflights -
12979721",12979721,27-Jun-25,0.505289,VTTSO,AIC2017,VIDP,EGLL,PEKEM,PASAM,1990,8789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,759,"Overflights -
12980114",12980114,27-Jun-25,0.620625,VTTSP,AIC2026,EDDF,VIDP,SILKA,MIDGU,2064,B789,2.25,20.64,s,5479.92,0,5.479.92,5479.92
502012523021670,760,"Ovcrtlights -
12980030",12980030,27-Jun-25,0.628542,VTANQ,AJCl48,LFPG,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,761,Overflights -,12980274,27-Jun-25,0.685127,VTJRB,AIC\62,EGLL,VIDP,SILKA,MlDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,766,Landings - 12980310,12980310,27-Jun-25,0.760417,VTCIQ,AIC931,VABB,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2503.02,2503.02
502012523021670,767,"Landings -
12980376",12980376,27-Jun-25,0.782639,VTTNB,AJC935,VABB,OEDF,NARMI,OEDF,36,A20N,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,768,"Landings -
12980689",12980689,27-Jun-25,0.828206,VTCIQ,AIC932,OEJN,VABB,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,769,"Landings -
12980670",12980670,27-Jun-25,0.869676,VTTNB,AJC936,OEDF,VABB,OEDF,LADNA,58,A20N,1.26,0.58,s,86.23,0,86.23,86.23
502012523021670,770,"Overflights -
12981719",12981719,27-Jun-25,0.956065,VTALX,AICl87D,VIDP,LOWW,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,771,Overflights - 12981727,12981727,27-Jun-25,0.956481,VTJRF,AIC105,VlDP,KEWR,PEKEM,PASAM,I 990.00,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,772,Overflights - 12981665,12981665,27-Jun-25,0.96735,VTANY,AICl42,LFPG,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,"3,638.8 I",3638.81
502012523021670,773,"Overflights -
12981787",12981787,27-Jun-25,0.974884,VTANV,AICl52,LSZH,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,774,"Overflights -
12981805",12981805,27-Jun-25,0.974931,VTJRI,AICl61,VIDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,775,"Overflights -
12981731",12981731,27-Jun-25,0.990139,VTTSN,AIC2030,EDDF,VIDP,SILKA,DAROR,1441,8789,2.25,14.41,s,3825.86,0,3825.86,3825.86
