Flight_DateTime,Flight_No,Aircraft_Reg,Aircraft_Type,MTOW_Tonnes,MTOW_kg,Distance_km,Distance_Factor,Unit_Rate,Weight_Factor,Calculated_Charge,Vendor_Charge,Status
"2025-09-22
22:34","AIC1
19",VTAEQ,B77W,352.0,352000.0,695.0,6.95,31.34,1.95,424.74,13.0,Not Matched
"2025-09-22
22:49","AIC9
84",VTANV,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,13.0,Not Matched
"2025-09-22
23:02","AIC2
290",VTEXJ,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-22
23:14",AIC9 92,VTCIM,A20N,79.0,79000.0,875.0,8.75,31.34,1.22,334.55,13.0,Not Matched
"2025-09-22
23:18","AIC2
284",VTEXG,A20N,77.0,77000.0,779.0,7.79,31.34,1.22,297.85,13.0,Not Matched
"2025-09-22
23:25","AIC2
204",VTTQL,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,13.0,Not Matched
"2025-09-22
23:28","AIC2
287",VTEXP,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-22
23:28","AIC9
46",VTTNX,A20N,77.0,77000.0,785.0,7.85,31.34,1.22,300.14,13.0,Not Matched
"2025-09-22
23:35","AIC9
06",VTCIQ,A20N,79.0,79000.0,705.0,7.05,31.34,1.22,269.56,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-22
23:59",AIC2 210,VTTSO,B789,255.0,255000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-23
00:00","AIC9
15",VTANJ,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-23
00:00","AIC9
45",VTRTS,A20N,77.0,77000.0,792.0,7.92,31.34,1.22,302.82,13.0,Not Matched
"2025-09-23
00:00","AIC9
33",VTEXN,A20N,77.0,77000.0,659.0,6.59,31.34,1.22,251.97,13.0,Not Matched
"2025-09-23
00:00","AIC2
201",VTTVC,A21N,89.0,89000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-23
00:00","AIC9
95",VTANR,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-23
00:00","AIC1
91",VTAEP,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-23
00:00","AIC1
27",VTAEE,B77L,348.0,348000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
"2025-09-23
00:00","AIC9
19",VTEXK,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-23
00:00","AIC2
203",VTTNC,A20N,74.0,74000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-23
00:00","AIC9
29",VTANJ,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-23
00:00","AIC9
17",VTTVA,A21N,89.0,89000.0,792.0,7.92,31.34,1.22,302.82,13.0,Not Matched
"2025-09-23
00:17","AIC1
942",VTANE,B788,228.0,228000.0,847.0,8.47,31.34,1.71,453.92,13.0,Not Matched
"2025-09-23
02:21","AIC1
54",VTANN,B788,228.0,228000.0,453.0,4.53,31.34,1.71,242.77,13.0,Not Matched
"2025-09-23
02:29","AIC9
21",VTEXQ,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-23
04:12","AIC2
030",VTTSD,B789,255.0,255000.0,453.0,4.53,31.34,1.71,242.77,13.0,Not Matched
"2025-09-23
04:15","AIC2
288",VTEXP,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-23
04:17",AIC1 42,VTNAC,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-23
04:34","AIC1
87",VTALR,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
"2025-09-23
04:38","AIC1
58",VTANO,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-23
04:40","AIC1
56",VTALP,B77W,352.0,352000.0,453.0,4.53,31.34,1.95,276.84,13.0,Not Matched
"2025-09-23
04:55","AIC1
16",VTAEQ,B77W,352.0,352000.0,453.0,4.53,31.34,1.95,276.84,13.0,Not Matched
"2025-09-23
05:05","AIC1
38",VTANZ,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-23
05:37",AIC1 18,VTANM,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-23
06:05","AIC2
018",VTTSE,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-23
06:18","AIC1
61",VTJRH,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-23
06:19","AIC2
016",VTTSO,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-23
06:21","AIC1
30",VTAEM,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-23
06:30","AIC1
34",VTANS,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-23
07:54","AIC9
22",VTRTS,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-23
08:36","AIC1
29",VTAEO,B77W,352.0,352000.0,424.0,4.24,31.34,1.95,259.12,13.0,Not Matched
"2025-09-23
08:44","AIC1
88",VTALT,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-23
08:46","AIC2
025",VTTSH,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-23
09:35","AIC9
30",VTANJ,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-23
10:43","AIC1
11",VTJRE,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-23
12:51","AIC9
25",VTCID,A20N,79.0,79000.0,878.0,8.78,31.34,1.22,335.7,13.0,Not Matched
"2025-09-23
13:04","AIC9
18",VTTVA,A21N,89.0,89000.0,799.0,7.99,31.34,1.22,305.5,13.0,Not Matched
"2025-09-23
14:06","AIC1
01",VTJRI,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-23
14:54","AIC9
34",VTEXN,A20N,77.0,77000.0,659.0,6.59,31.34,1.22,251.97,13.0,Not Matched
"2025-09-23
16:17","AIC9
91",VTEXO,A20N,77.0,77000.0,878.0,8.78,31.34,1.22,335.7,13.0,Not Matched
"2025-09-23
16:30",AIC1 53,VTANN,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-23
16:38","AIC9
37",VTEXP,A20N,77.0,77000.0,806.0,8.06,31.34,1.22,308.17,13.0,Not Matched
"2025-09-23
16:51","AIC1
43",VTNAC,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-23
16:51","AIC1
17",VTANM,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-23
16:56","AIC9
05",VTRTU,A20N,79.0,79000.0,698.0,6.98,31.34,1.22,266.88,13.0,Not Matched
"2025-09-23
17:23","AIC1
55",VTALP,B77W,352.0,352000.0,453.0,4.53,31.34,1.95,276.84,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-23
17:28",AIC2 029,VTTSD,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-23
17:31","AIC9
83",VTANV,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,13.0,Not Matched
"2025-09-23
17:41","AIC2
289",VTTNW,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-23
17:45","AIC9
31",VTCIQ,A20N,79.0,79000.0,806.0,8.06,31.34,1.22,308.17,13.0,Not Matched
"2025-09-23
17:47","AIC2
283",VTEXI,A20N,77.0,77000.0,774.0,7.74,31.34,1.22,295.94,13.0,Not Matched
"2025-09-23
17:51","AIC2
017",VTTSE,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-23
18:00","AIC1
35",VTANS,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-23
18:00","AIC9
20",VTEXK,A20N,77.0,77000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-23
18:00","AIC1
37",VTANZ,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-23
18:17","AIC1
62",VTJRI,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-23
18:17","AIC2
202",VTTVC,A21N,89.0,89000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-23
18:20","AIC2
015",VTTSO,B789,255.0,255000.0,453.0,4.53,31.34,1.71,242.77,13.0,Not Matched
"2025-09-23
18:20","AIC1
31",VTAEM,B77W,352.0,352000.0,424.0,4.24,31.34,1.95,259.12,13.0,Not Matched
"2025-09-23
18:38","AIC9
35",VTTQD,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-23
19:02","AIC9
26",VTCID,A20N,79.0,79000.0,779.0,7.79,31.34,1.22,297.85,13.0,Not Matched
"2025-09-23
19:35","AIC2
026",VTTSH,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-23
20:20","AIC9
16",VTANJ,B788,228.0,228000.0,792.0,7.92,31.34,1.71,424.44,13.0,Not Matched
"2025-09-23
21:19",AIC1 28,VTAEO,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-23
22:17","AIC1
19",VTAEN,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-23
22:33","AIC2
290",VTTNW,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-23
22:46","AIC9
84",VTANV,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,13.0,Not Matched
"2025-09-23
23:00","AIC2
287",VTEXK,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-23
23:09","AIC1
12",VTJRE,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-23
23:12",AIC9 92,VTEXO,A20N,77.0,77000.0,875.0,8.75,31.34,1.22,334.55,13.0,Not Matched
"2025-09-23
23:22","AIC9
46",VTRTS,A20N,77.0,77000.0,785.0,7.85,31.34,1.22,300.14,13.0,Not Matched
"2025-09-23
23:23","AIC2
284",VTEXI,A20N,77.0,77000.0,779.0,7.79,31.34,1.22,297.85,13.0,Not Matched
"2025-09-23
23:26","AIC2
204",VTTNC,A20N,74.0,74000.0,754.0,7.54,31.34,1.22,288.29,13.0,Not Matched
"2025-09-23
23:34","AIC9
06",VTRTU,A20N,79.0,79000.0,705.0,7.05,31.34,1.22,269.56,13.0,Not Matched
"2025-09-23
23:34","AIC9
38",VTEXP,A20N,77.0,77000.0,797.0,7.97,31.34,1.22,304.73,13.0,Not Matched
"2025-09-23
23:46","AIC9
32",VTCIQ,A20N,79.0,79000.0,797.0,7.97,31.34,1.22,304.73,13.0,Not Matched
"2025-09-23
23:50","AIC9
36",VTTQD,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-23
23:56","AIC9
96",VTANR,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-24
00:00","AIC2
203",VTTNP,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-24
00:00","AIC2
209",VTTSP,B789,255.0,255000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-24
00:00","AIC9
83",VTANV,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,13.0,Not Matched
"2025-09-24
00:00","AIC9
17",VTTVE,A21N,89.0,89000.0,781.0,7.81,31.34,1.22,298.61,13.0,Not Matched
"2025-09-24
00:00","AIC9
33",VTEXP,A20N,77.0,77000.0,659.0,6.59,31.34,1.22,251.97,13.0,Not Matched
"2025-09-24
00:00","AIC9
29",VTAND,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-24
00:00","AIC9
19",VTEXK,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-24
00:00","AIC9
15",VTANL,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-24
00:00",AIC1 01,VTJRH,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-24
00:00","AIC1
05",VTJRE,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-24
00:00","AIC9
45",VTRTS,A20N,77.0,77000.0,792.0,7.92,31.34,1.22,302.82,13.0,Not Matched
"2025-09-24
00:05","AIC9
36",VTTNR,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-24
00:14","AIC9
32",VTRTU,A20N,79.0,79000.0,797.0,7.97,31.34,1.22,304.73,13.0,Not Matched
"2025-09-24
01:59","AIC9
21",VTEXP,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-24
02:37",AIC2 028,VTANU,B788,228.0,228000.0,424.0,4.24,31.34,1.71,227.23,13.0,Not Matched
"2025-09-24
03:51","AIC1
56",VTALP,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-24
04:06","AIC2
288",VTEXK,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-24
04:10","AIC1
52",VTNAC,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-24
04:37","AIC1
87",VTALS,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
"2025-09-24
04:38","AIC1
42",VTANK,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-24
05:04","AIC2
030",VTTSD,B789,255.0,255000.0,453.0,4.53,31.34,1.71,242.77,13.0,Not Matched
"2025-09-24
05:22","AIC1
18",VTANR,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-24
05:30","AIC1
16",VTAEN,B77W,352.0,352000.0,453.0,4.53,31.34,1.95,276.84,13.0,Not Matched
"2025-09-24
05:32","AIC9
09",VTANV,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,13.0,Not Matched
"2025-09-24
05:44","AIC1
30",VTAEQ,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-24
06:07","AIC1
44",VTAEP,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-24
06:11","AIC1
61",VTJRB,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-24
06:34","AIC1
06",VTJRB,A359,280.0,280000.0,453.0,4.53,31.34,1.8,255.55,13.0,Not Matched
"2025-09-24
06:38","AIC2
018",VTTSE,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-24
06:49","AIC1
32",VTNAA,B788,228.0,228000.0,424.0,4.24,31.34,1.71,227.23,13.0,Not Matched
"2025-09-24
07:52","AIC1
02",VTJRI,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-24
07:52",AIC9 22,VTEXQ,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-24
09:00","AIC1
88",VTALR,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-24
09:35","AIC1
26",VTAEE,B77L,348.0,348000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-24
10:04","AIC1
11",VTJRA,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-24
10:55","AIC9
30",VTAND,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-24
10:59","AIC9
10",VTANV,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-24
13:19",AIC9 18,VTTVE,A21N,89.0,89000.0,799.0,7.99,31.34,1.22,305.5,13.0,Not Matched
"2025-09-24
13:24","AIC2
201",VTTVA,A21N,89.0,89000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-24
14:36","AIC9
34",VTEXP,A20N,77.0,77000.0,659.0,6.59,31.34,1.22,251.97,13.0,Not Matched
"2025-09-24
15:24","AIC9
91",VTCID,A20N,79.0,79000.0,878.0,8.78,31.34,1.22,335.7,13.0,Not Matched
"2025-09-24
15:40","AIC2
027",VTANU,B788,228.0,228000.0,726.0,7.26,31.34,1.71,389.07,13.0,Not Matched
"2025-09-24
16:12","AIC1
55",VTALP,B77W,352.0,352000.0,453.0,4.53,31.34,1.95,276.84,13.0,Not Matched
"2025-09-24
16:41","AIC9
69",VTPPM,A321,89.0,89000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-24
16:54","AIC1
13",VTANR,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-24
17:16","AIC9
05",VTCIH,A20N,79.0,79000.0,698.0,6.98,31.34,1.22,266.88,13.0,Not Matched
"2025-09-24
17:19","AIC1
43",VTANK,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-24
17:27","AIC2
283",VTRTT,A20N,79.0,79000.0,774.0,7.74,31.34,1.22,295.94,13.0,Not Matched
"2025-09-24
17:36","AIC1
51",VTNAC,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-24
17:48","AIC9
31",VTRTU,A20N,79.0,79000.0,806.0,8.06,31.34,1.22,308.17,13.0,Not Matched
"2025-09-24
17:54","AIC2
289",VTCIQ,A20N,79.0,79000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-24
17:56","AIC2
029",VTTSP,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-24
17:58","AIC1
31",VTAEQ,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-24
18:01","AIC9
20",VTEXK,A20N,77.0,77000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-24
18:15",AIC2 017,VTTSE,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-24
18:20","AIC2
202",VTTVA,A21N,89.0,89000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-24
18:38","AIC9
35",VTTNR,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-24
18:39","AIC1
62",VTJRH,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-24
18:58","AIC1
33",VTNAA,B788,228.0,228000.0,424.0,4.24,31.34,1.71,227.23,13.0,Not Matched
"2025-09-24
19:55","AIC2
026",VTTSH,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-24
21:32",AIC1 28,VTAEO,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-24
21:47","AIC9
70",VTPPM,A321,89.0,89000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-24
22:11","AIC9
92",VTCID,A20N,79.0,79000.0,875.0,8.75,31.34,1.22,334.55,13.0,Not Matched
"2025-09-24
22:22","AIC1
12",VTJRA,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-24
22:42","AIC9
16",VTANL,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-24
22:45","AIC9
84",VTANV,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,13.0,Not Matched
"2025-09-24
22:48","AIC2
290",VTCIQ,A20N,79.0,79000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-24
22:56","AIC1
19",VTAEM,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-24
23:12","AIC2
287",VTEXK,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-24
23:18","AIC2
284",VTRTT,A20N,79.0,79000.0,779.0,7.79,31.34,1.22,297.85,13.0,Not Matched
"2025-09-24
23:25","AIC9
46",VTRTS,A20N,77.0,77000.0,785.0,7.85,31.34,1.22,300.14,13.0,Not Matched
"2025-09-24
23:29","AIC2
204",VTTNP,A20N,77.0,77000.0,705.0,7.05,31.34,1.22,269.56,13.0,Not Matched
"2025-09-24
23:43","AIC9
06",VTCIH,A20N,79.0,79000.0,754.0,7.54,31.34,1.22,288.29,13.0,Not Matched
"2025-09-24
23:52","AIC2
210",VTTSP,B789,255.0,255000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-25
00:00","AIC9
83",VTANZ,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,13.0,Not Matched
"2025-09-25
00:00","AIC1
01",VTJRA,A359,280.0,280000.0,453.0,4.53,31.34,1.8,255.55,13.0,Not Matched
"2025-09-25
00:00","AIC9
17",VTANY,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-25
00:00",AIC9 19,VTRTS,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-25
00:00","AIC2
203",VTTNV,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-25
00:00","AIC2
207",VTTSH,B789,255.0,255000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-25
00:00","AIC9
33",VTTQD,A20N,77.0,77000.0,659.0,6.59,31.34,1.22,251.97,13.0,Not Matched
"2025-09-25
00:00","AIC2
201",VTTVC,A21N,89.0,89000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-25
00:00","AIC9
45",VTRTU,A20N,79.0,79000.0,792.0,7.92,31.34,1.22,302.82,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-25
00:00",AIC9 95,VTANI,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-25
00:00","AIC9
09",VTANQ,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,13.0,Not Matched
"2025-09-25
00:00","AIC1
27",VTAEE,B77L,348.0,348000.0,453.0,4.53,31.34,1.95,276.84,13.0,Not Matched
"2025-09-25
00:22","AIC9
32",VTTNW,A20N,77.0,77000.0,797.0,7.97,31.34,1.22,304.73,13.0,Not Matched
"2025-09-25
02:10","AIC9
21",VTEXL,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-25
02:42","AIC2
028",VTANU,B788,228.0,228000.0,424.0,4.24,31.34,1.71,227.23,13.0,Not Matched
"2025-09-25
02:47","AIC1
54",VTANC,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-25
04:07","AIC2
288",VTEXK,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-25
04:17","AIC1
56",VTALP,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-25
04:34","AIC1
87",VTALJ,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
"2025-09-25
05:04","AIC2
030",VTTSD,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-25
05:08","AIC1
42",VTNAC,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-25
06:06","AIC1
30",VTAEO,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-25
06:08","AIC1
61",VTJRI,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-25
06:25","AIC1
34",VTAND,B788,228.0,228000.0,453.0,4.53,31.34,1.71,242.77,13.0,Not Matched
"2025-09-25
06:47","AIC2
018",VTTSO,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-25
07:02","AIC2
016",VTTSE,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-25
07:10",AIC1 16,VTAEM,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-25
07:18","AIC1
06",VTJRE,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-25
08:05","AIC9
22",VTEXP,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-25
08:09","AIC1
29",VTAEQ,B77W,352.0,352000.0,424.0,4.24,31.34,1.95,259.12,13.0,Not Matched
"2025-09-25
08:40","AIC2
025",VTTSP,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-25
09:10","AIC1
02",VTJRH,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-25
09:42",AIC1 29D,VTAER,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
"2025-09-25
09:50","AIC2
208",VTTSH,B789,255.0,255000.0,792.0,7.92,31.34,1.71,424.44,13.0,Not Matched
