Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-21
00:13",AIC2 287,VTCIQ,A20N,OEDF  @  Destination VABB  @  Origin,,"0
0",79.0000  @ TON,"2025-09-22  20:45  @  Exit
2025-09-21  22:45  @  Entry",,1.2200,MENSA PARAR,"726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
01:37","AIC9
32",VTTQI,A20N,"VABB  @  Destination
OEJN  @  Origin",,"0
0","77.0000  @
TON","2025-09-22  19:40  @  Exit
2025-09-21  23:18  @  Entry",,1.2200,"PARAR
MIDGU","797.000  @  KM
797.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
02:16","AIC9
21",VTTQD,A20N,"OERK  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-22  22:35  @  Exit
2025-09-22  00:11  @  Entry",,1.2200,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
02:19","AIC1
54",VTANY,B788,"VIDP  @  Destination
LOWW  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  18:30  @  Exit
2025-09-22  00:02  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
02:31","AIC2
028",VTANU,B788,"EDDF  @  Origin
VABB  @  Destination",,"0
0","228.0000  @
TON","2025-09-22  00:28  @  Entry
2025-09-22  18:20  @  Exit",,1.7100,"MESPO
PARAR","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
03:10","AIC1
91D",VTAEO,B77W,"KEWR  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","2025-09-21  00:10  @  Exit
2025-09-21  01:43  @  Entry",,1.9500,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
03:51","AIC1
56",VTALP,B77W,"VIDP  @  Destination
EHAM  @  Origin",,"0
0","352.0000  @
TON","2025-09-22  18:40  @  Exit
2025-09-22  01:17  @  Entry",,1.9500,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
04:09","AIC1
52",VTAND,B788,"VIDP  @  Destination
LSZH  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  19:15  @  Exit
2025-09-22  01:35  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
04:18","AIC2
288",VTTNP,A20N,"OEDF  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  01:43  @  Entry
2025-09-21  00:50  @  Exit",,1.2200,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
04:21","AIC1
87",VTALX,B77W,"LOWW  @  Destination
VIDP  @  Origin",,"0
0","352.0000  @
TON","2025-09-22  20:05  @  Exit
2025-09-21  22:25  @  Entry",,1.9500,"ITRAX
RASKI","833.000  @  KM
833.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
04:28","AIC2
030",VTTSP,B789,"VIDP  @  Destination
EDDF  @  Origin",,"0
0","255.0000  @
TON","2025-09-22  19:15  @  Exit
2025-09-22  02:06  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
04:32","AIC1
42",VTANW,B788,"VIDP  @  Destination
LFPG  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  19:15  @  Exit
2025-09-22  01:37  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
04:35","AIC1
58",VTANO,B788,"EKCH  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-22  01:40  @  Entry
2025-09-22  19:55  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
04:38","AIC1
29",VTALM,B77W,"EGLL  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","2025-09-21  03:23  @  Exit
2025-09-21  03:50  @  Entry",,1.9500,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
04:46","AIC1
14",VTANO,B788,"EGBB  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-21  02:12  @  Entry
2025-09-21  02:00  @  Exit",,1.7100,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
05:08","AIC1
38",VTANK,B788,"VIDP  @  Destination
LIMC  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  19:35  @  Exit
2025-09-22  02:36  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
05:18","AIC1
30",VTAEQ,B77W,"VABB  @  Destination
EGLL  @  Origin",,"0
0","352.0000  @
TON","2025-09-22  20:05  @  Exit
2025-09-22  02:57  @  Entry",,1.9500,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
05:54",AIC1 61,VTTSH,B789,"VIDP  @  Origin
EGLL  @  Destination",,"0
0",255.0000  @ TON,"2025-09-21  22:39  @  Entry
2025-09-22  20:30  @  Exit",,1.7100,RASKI MENSA,"774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
06:09","AIC2
018",VTTSD,B789,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","255.0000  @
TON","2025-09-22  19:35  @  Exit
2025-09-22  03:16  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
06:29","AIC1
16",VTAEN,B77W,"KJFK  @  Origin
VABB  @  Destination",,"0
0","352.0000  @
TON","2025-09-22  04:32  @  Entry
2025-09-22  15:10  @  Exit",,1.9500,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
06:49","AIC1
32",VTNAA,B788,"VOBL  @  Destination
EGLL  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  21:10  @  Exit
2025-09-22  04:00  @  Entry",,1.7100,"PARAR
MESPO","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
07:20","AIC9
22",VTTQD,A20N,"OERK  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  04:54  @  Entry
2025-09-21  03:45  @  Exit",,1.2200,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
09:17","AIC1
44",VTAEO,B77W,"VABB  @  Destination
KEWR  @  Origin",,"0
0","352.0000  @
TON","2025-09-22  18:30  @  Exit
2025-09-22  07:21  @  Entry",,1.9500,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-21
10:20",AIC1 11,VTJRI,A359,EGLL  @  Destination VIDP  @  Origin,,"0
0",280.0000  @ TON,"2025-09-21  00:30  @  Exit
2025-09-21  02:40  @  Entry",,1.8000,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
10:54","AIC9
30",VTANL,B788,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-21  07:00  @  Exit
2025-09-21  07:54  @  Entry",,1.7100,"RASKI
LALDO","799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
11:06","AIC9
10",VTANQ,B788,"OMDB  @  Origin
VABB  @  Destination",,"0
0","228.0000  @
TON","2025-09-21  08:41  @  Entry
2025-09-21  08:10  @  Exit",,1.7100,"GOMTA
PARAR","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
12:42","AIC9
25",VTEXG,A20N,"VIDP  @  Origin
OERK  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  10:41  @  Entry
2025-09-21  08:25  @  Exit",,1.2200,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
12:50","AIC9
18",VTSCH,A319,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","71.0000  @
TON","2025-09-21  09:10  @  Exit
2025-09-21  09:41  @  Entry",,1.1500,"RASKI
LALDO","799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
13:22","AIC1
16D",VTAEM,B77W,"KJFK  @  Origin
VABB  @  Destination",,"0
0","352.0000  @
TON","2025-09-22  11:20  @  Entry
2025-09-22  21:50  @  Exit",,1.9500,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
14:52","AIC9
34",VTEXN,A20N,"VOCI  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-21  10:45  @  Exit
2025-09-21  11:18  @  Entry",,1.2200,"LOTAV
TARDI","659.000  @  KM
659.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
14:55","AIC2
027",VTANU,B788,"VABB  @  Origin
EDDF  @  Destination",,"0
0","228.0000  @
TON","2025-09-21  08:08  @  Entry
2025-09-21  06:30  @  Exit",,1.7100,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
16:05","AIC1
55",VTALP,B77W,"VIDP  @  Origin
EHAM  @  Destination",,"0
0","352.0000  @
TON","2025-09-21  08:58  @  Entry
2025-09-21  06:50  @  Exit",,1.9500,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
16:11","AIC9
91",VTCIN,A20N,"OEJN  @  Destination
VIDP  @  Origin",,"0
0","79.0000  @
TON","2025-09-21  11:10  @  Exit
2025-09-21  13:23  @  Entry",,1.2200,"LUDID
RASKI","878.000  @  KM
878.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
16:38","AIC1
53",VTANY,B788,"VIDP  @  Origin
LOWW  @  Destination",,"0
0","228.0000  @
TON","2025-09-21  10:43  @  Entry
2025-09-21  08:30  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
16:44","AIC9
69",VTRTM,A20N,"VABB  @  Origin
OTHH  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  15:27  @  Entry
2025-09-21  13:05  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
17:09","AIC1
43",VTANW,B788,"VIDP  @  Origin
LFPG  @  Destination",,"0
0","228.0000  @
TON","2025-09-21  10:00  @  Entry
2025-09-21  07:30  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
17:13","AIC2
283",VTEXS,A20N,"VIDP  @  Origin
OTHH  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  16:01  @  Entry
2025-09-21  13:50  @  Exit",,1.2200,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
17:15","AIC1
51",VTAND,B788,"VIDP  @  Origin
LSZH  @  Destination",,"0
0","228.0000  @
TON","2025-09-21  10:42  @  Entry
2025-09-21  08:30  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
17:29","AIC1
37",VTANK,B788,"LIMC  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","2025-09-21  08:20  @  Exit
2025-09-21  10:53  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
17:33","AIC1
31",VTAEQ,B77W,"EGLL  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","2025-09-21  08:50  @  Exit
2025-09-21  10:04  @  Entry",,1.9500,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
17:42",AIC1 57,VTANO,B788,EKCH  @  Destination VIDP  @  Origin,,"0
0",228.0000  @ TON,"2025-09-21  08:40  @  Exit
2025-09-21  11:00  @  Entry",,1.7100,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
17:43","AIC2
029",VTTSP,B789,"EDDF  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","2025-09-21  08:25  @  Exit
2025-09-21  10:51  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
17:51","AIC2
017",VTTSD,B789,"VIDP  @  Origin
EGLL  @  Destination",,"0
0","255.0000  @
TON","2025-09-21  10:28  @  Entry
2025-09-21  08:00  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
18:01","AIC9
20",VTTQD,A20N,"OMDB  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  15:26  @  Entry
2025-09-21  14:55  @  Exit",,1.2200,"GOMTA
PARAR","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
18:06","AIC2
289",VTEXJ,A20N,"VABB  @  Origin
OTHH  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  16:48  @  Entry
2025-09-21  14:35  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
18:22","AIC9
31",VTTQI,A20N,"OEJN  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-21  13:30  @  Exit
2025-09-21  15:32  @  Entry",,1.2200,"LUDID
PARAR","806.000  @  KM
806.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-21
18:33",AIC2 202,VTTVC,A21N,VABB  @  Destination OMDB  @  Origin,,"0
0",89.0000  @ TON,"2025-09-21  15:15  @  Exit
2025-09-21  15:58  @  Entry",,1.2200,PARAR GOMTA,"747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
18:38","AIC1
33",VTNAA,B788,"VOBL  @  Origin
EGLL  @  Destination",,"0
0","228.0000  @
TON","2025-09-21  11:18  @  Entry
2025-09-21  09:00  @  Exit",,1.7100,"PARAR
MESPO","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
18:52","AIC9
35",VTTQH,A20N,"VABB  @  Origin
OEDF  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  17:20  @  Entry
2025-09-21  15:10  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
19:08","AIC9
26",VTEXG,A20N,"OERK  @  Origin
VIDP  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  16:03  @  Entry
2025-09-21  14:25  @  Exit",,1.2200,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
20:02","AIC1
62",VTJRE,A359,"EGLL  @  Origin
VIDP  @  Destination",,"0
0","280.0000  @
TON","2025-09-21  17:21  @  Entry
2025-09-21  08:45  @  Exit",,1.8000,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
20:19","AIC9
16",VTALN,B77W,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","352.0000  @
TON","2025-09-21  16:40  @  Exit
2025-09-21  17:21  @  Entry",,1.9500,"RASKI
GOMTA","792.000  @  KM
792.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
20:32","AIC2
026",VTTSN,B789,"EDDF  @  Origin
VIDP  @  Destination",,"0
0","255.0000  @
TON","2025-09-21  17:37  @  Entry
2025-09-21  10:10  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
21:39","AIC9
70",VTRTM,A20N,"OTHH  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  19:09  @  Entry
2025-09-21  18:30  @  Exit",,1.2200,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
22:31","AIC1
12",VTJRI,A359,"EGLL  @  Origin
VIDP  @  Destination",,"0
0","280.0000  @
TON","2025-09-21  19:36  @  Entry
2025-09-21  12:15  @  Exit",,1.8000,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
22:58","AIC2
290",VTEXJ,A20N,"OTHH  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  20:25  @  Entry
2025-09-21  19:16  @  Exit",,1.2200,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
23:04","AIC9
92",VTCIN,A20N,"OEJN  @  Origin
VIDP  @  Destination",,"0
0","79.0000  @
TON","2025-09-21  20:11  @  Entry
2025-09-21  17:55  @  Exit",,1.2200,"MIDGU
RASKI","875.000  @  KM
875.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
23:08","AIC9
84",VTANQ,B788,"OMDB  @  Origin
VABB  @  Destination",,"0
0","228.0000  @
TON","2025-09-21  20:46  @  Entry
2025-09-21  19:41  @  Exit",,1.7100,"GOMTA
PARAR","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
23:22","AIC2
284",VTEXS,A20N,"OTHH  @  Origin
VIDP  @  Destination",,"0
0","77.0000  @
TON","2025-09-21  20:12  @  Entry
2025-09-21  19:20  @  Exit",,1.2200,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
23:23","AIC9
46",VTRTT,A20N,"VABB  @  Destination
OMAA  @  Origin",,"0
0","79.0000  @
TON","2025-09-21  20:15  @  Exit
2025-09-21  20:47  @  Entry",,1.2200,"PARAR
LABRI","785.000  @  KM
785.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
23:31","AIC2
204",VTTNY,A20N,"VOHS  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-21  19:25  @  Exit
2025-09-21  20:07  @  Entry",,1.2200,"TOTOX
TARDI","705.000  @  KM
705.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
23:39","AIC9
06",VTEXK,A20N,"VOMM  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-21  19:10  @  Exit
2025-09-21  19:55  @  Entry",,1.2200,"PARAR
LALDO","754.000  @  KM
754.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
23:41","AIC1
28",VTALM,B77W,"VABB  @  Destination
EGLL  @  Origin",,"0
0","352.0000  @
TON","2025-09-21  13:30  @  Exit
2025-09-21  21:42  @  Entry",,1.9500,"PARAR
MESPO","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-21
23:55",AIC2 210,VTTSO,B789,VIDP  @  Destination OMDB  @  Origin,,"0
0",255.0000  @ TON,"2025-09-21  20:15  @  Exit
2025-09-21  20:58  @  Entry",,1.7100,RASKI GOMTA,"791.000  @  KM
791.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC9
17",VTSCH,A319,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","71.0000  @
TON","2025-09-22  06:31  @  Entry
N/P",,1.1500,"RASKI
MENSA","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC9
45",VTTNX,A20N,"OMAA  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","N/P
2025-09-22  18:03  @  Entry",,1.2200,"SODEX
PARAR","792.000  @  KM
792.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC9
15",VTANC,B788,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-22  13:48  @  Entry
N/P",,1.7100,"RASKI
MENSA","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC9
33",VTRTT,A20N,"OMDB  @  Destination
VOCI  @  Origin",,"0
0","79.0000  @
TON","N/P
2025-09-22  08:01  @  Entry",,1.2200,"TARDI
LOTAV","659.000  @  KM
659.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC9
83",VTANV,B788,"OMDB  @  Destination
VABB  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-22  16:33  @  Entry",,1.7100,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-22
00:00",AIC1 05,VTJRB,A359,KEWR  @  Destination VIDP  @  Origin,,"0
0",280.0000  @ TON,"N/P
2025-09-22  22:24  @  Entry",,1.8000,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC2
201",VTTVC,A21N,"VABB  @  Origin
OMDB  @  Destination",,"0
0","89.0000  @
TON","2025-09-22  12:55  @  Entry
N/P",,1.2200,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC9
19",VTEXP,A20N,"VABB  @  Origin
OMDB  @  Destination",,"0
0","77.0000  @
TON","2025-09-22  12:30  @  Entry
N/P",,1.2200,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC2
203",VTTQL,A20N,"VOHS  @  Origin
OMDB  @  Destination",,"0
0","77.0000  @
TON","2025-09-22  17:04  @  Entry
N/P",,1.2200,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC9
09",VTANQ,B788,"OMDB  @  Destination
VABB  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-22  04:37  @  Entry",,1.7100,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:00","AIC2
209",VTTSO,B789,"OMDB  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","N/P
2025-09-22  17:02  @  Entry",,1.7100,"MENSA
RASKI","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:36","AIC9
32",VTEXK,A20N,"OEJN  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-22  22:07  @  Entry
2025-09-23  19:40  @  Exit",,1.2200,"MIDGU
PARAR","797.000  @  KM
797.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:39","AIC9
36",VTEXN,A20N,"VABB  @  Destination
OEDF  @  Origin",,"0
0","77.0000  @
TON","2025-09-23  20:30  @  Exit
2025-09-22  22:09  @  Entry",,1.2200,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
00:44","AIC1
28",VTALM,B77W,"VABB  @  Destination
EGLL  @  Origin",,"0
0","352.0000  @
TON","2025-09-23  14:40  @  Exit
2025-09-22  22:22  @  Entry",,1.9500,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
02:28","AIC9
21",VTRTS,A20N,"VABB  @  Origin
OERK  @  Destination",,"0
0","77.0000  @
TON","2025-09-23  00:19  @  Entry
2025-09-23  22:35  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
02:30","AIC2
028",VTANL,B788,"EDDF  @  Origin
VABB  @  Destination",,"0
0","228.0000  @
TON","2025-09-23  00:32  @  Entry
2025-09-23  18:20  @  Exit",,1.7100,"MESPO
PARAR","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
03:48","AIC1
52",VTNAC,B788,"LSZH  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-23  01:22  @  Entry
2025-09-23  19:15  @  Exit",,1.7100,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
04:01","AIC2
030",VTTSE,B789,"EDDF  @  Origin
VIDP  @  Destination",,"0
0","255.0000  @
TON","2025-09-23  01:37  @  Entry
2025-09-23  19:15  @  Exit",,1.7100,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
04:05","AIC1
42",VTANY,B788,"VIDP  @  Destination
LFPG  @  Origin",,"0
0","228.0000  @
TON","2025-09-23  18:45  @  Exit
2025-09-23  01:14  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
04:12","AIC1
87",VTALT,B77W,"LOWW  @  Destination
VIDP  @  Origin",,"0
0","352.0000  @
TON","2025-09-23  20:05  @  Exit
2025-09-22  22:15  @  Entry",,1.9500,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
04:57","AIC2
207",VTTSO,B789,"OMDB  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","2025-09-22  01:00  @  Exit
2025-09-22  03:57  @  Entry",,1.7100,"MENSA
RASKI","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
05:07","AIC2
288",VTCIQ,A20N,"VABB  @  Destination
OEDF  @  Origin",,"0
0","79.0000  @
TON","2025-09-22  01:41  @  Exit
2025-09-22  02:37  @  Entry",,1.2200,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
